Name,Wins,Losses,Record,Neustadl,Weighted Neustadl,Rank,Inverse Rank,Weight,Sanyaku,Beats
Atamifuji,8,7,2,61,50.901554404145074,29,164,0.8497409326424871,,Shishi;Tokihayate;Shodai;Meisei;Kotoshoho;Roga;Ryuden;Nishikigi
Takanosho,8,7,2,61,50.44041450777202,30,163,0.844559585492228,,Shishi;Sadanoumi;Endo;Midorifuji;Shonannoumi;Asakoryu;Tochitaikai;Ryuden
Tokihayate,8,7,2,65,54.73056994818653,31,162,0.8393782383419689,,Takanosho;Roga;Asakoryu;Shishi;Shonannoumi;Churanoumi;Endo;Hakuoho
Sadanoumi,10,5,10,75,62.75129533678757,32,161,0.8341968911917098,,Ryuden;Tokihayate;Atamifuji;Shonannoumi;Nishikigi;Tochitaikai;Tamashoho;Meisei;Kinbozan;Kotoshoho
Kotoshoho,6,9,-6,37,30.31088082901555,33,160,0.8290155440414507,,Takanosho;Shishi;Nishikigi;Tochitaikai;Ryuden;Tamashoho
Roga,9,6,6,67,55.49222797927462,34,159,0.8238341968911918,,Sadanoumi;Shonannoumi;Takanosho;Tamashoho;Ryuden;Tochitaikai;Kinbozan;Nishikigi;Kotoshoho
Ryuden,5,10,-10,32,26.461139896373055,35,158,0.8186528497409327,,Kayo;Tamashoho;Tokihayate;Tochitaikai;Shishi
Shonannoumi,5,10,-10,34,28.17616580310881,36,157,0.8134715025906736,,Kayo;Tamashoho;Atamifuji;Kotoshoho;Churanoumi
Kayo,7,8,-2,59,48.49740932642487,37,156,0.8082901554404145,,Takarafuji;Roga;Tochitaikai;Tokihayate;Sadanoumi;Takanosho;Atamifuji
Nishikigi,6,9,-6,39,31.89637305699482,38,155,0.8031088082901554,,Shonannoumi;Kayo;Ryuden;Fujiseiun;Tochitaikai;Tokihayate
Tamashoho,4,11,-14,34,27.274611398963728,39,154,0.7979274611398963,,Hidenoumi;Tokihayate;Nishikigi;Kayo
Asakoryu,10,5,10,78,64.57512953367876,40,153,0.7927461139896373,,Tamashoho;Tochitaikai;Kayo;Shonannoumi;Nishikigi;Sadanoumi;Ryuden;Roga;Atamifuji;Onokatsu
Tochitaikai,4,11,-14,25,19.979274611398964,41,152,0.7875647668393783,,Mitakeumi;Tamashoho;Shonannoumi;Shishi
Mitakeumi,8,7,2,63,46.170984455958546,42,151,0.7823834196891192,,Hidenoumi;Takarafuji;Shirokuma;Kagayaki;Nishikifuji;Hitoshi;Daiseizan;Tomokaze
Kusano,13,2,22,116,84.78756476683938,43,150,0.7772020725388601,,Asakoryu;Mitakeumi;Shirokuma;Hakuyozan;Fujiseiun;Kagayaki;Wakaikari;Hitoshi;Daiseizan;Kotoeiho;Oshoumi;Tohakuryu;Tsurugisho
Hidenoumi,9,6,6,74,53.84974093264248,44,149,0.772020725388601,,Kusano;Hakuyozan;Shirokuma;Takarafuji;Fujiseiun;Nishikifuji;Tomokaze;Daiseizan;Tohakuryu
Fujiseiun,4,11,-14,31,22.803108808290155,45,148,0.7668393782383419,,Shirokuma;Mitakeumi;Kagayaki;Hitoshi
Takarafuji,5,10,-10,38,27.678756476683937,46,147,0.7616580310880829,,Fujiseiun;Hakuyozan;Tomokaze;Daiseizan;Shiden
Shirokuma,6,9,-6,41,29.455958549222796,47,146,0.7564766839378239,,Hakuyozan;Takarafuji;Nishikifuji;Hitoshi;Shimanoumi;Tsurugisho
Hakuyozan,6,9,-6,40,28.777202072538863,48,145,0.7512953367875648,,Fujiseiun;Nishikifuji;Mitakeumi;Shimanoumi;Shiden;Hatsuyama
Kagayaki,6,9,-6,49,35.87046632124352,49,144,0.7461139896373057,,Hitoshi;Kotoeiho;Hidenoumi;Takarafuji;Shirokuma;Shimanoumi
Nishikifuji,5,10,-10,39,27.72020725388601,50,143,0.7409326424870466,,Kagayaki;Wakaikari;Fujiseiun;Daiamami;Mudoho
Wakaikari,12,3,18,101,72.440414507772,51,142,0.7357512953367875,,Hitoshi;Kagayaki;Kotoeiho;Daiseizan;Takarafuji;Fujiseiun;Mitakeumi;Hidenoumi;Oshoumi;Tohakuryu;Miyanokaze;Daiamami
Hitoshi,7,8,-2,50,35.4300518134715,52,141,0.7305699481865285,,Nishikifuji;Shimanoumi;Shiden;Hidenoumi;Takarafuji;Mudoho;Mitoryu
Daiseizan,7,8,-2,52,37.704663212435236,53,140,0.7253886010362695,,Tomokaze;Kagayaki;Nishikifuji;Hitoshi;Shirokuma;Fujiseiun;Tsurugisho
Tomokaze,10,5,10,83,59.95854922279793,54,139,0.7202072538860104,,Shimanoumi;Wakaikari;Kagayaki;Hitoshi;Shiden;Shirokuma;Hakuyozan;Kusano;Mita;Fujiseiun
Kotoeiho,11,4,14,86,62.30569948186527,55,138,0.7150259067357513,,Shimanoumi;Daiseizan;Tomokaze;Nishikifuji;Hakuyozan;Nabatame;Takarafuji;Miyanokaze;Mitakeumi;Hidenoumi;Shirokuma
Shimanoumi,5,10,-10,37,26.393782383419687,56,137,0.7098445595854922,,Daiseizan;Tsurugisho;Tohakuryu;Takarafuji;Fujiseiun
Shiden,6,9,-6,47,32.2279792746114,57,136,0.7046632124352331,,Tohakuryu;Hatsuyama;Kazekeno;Nabatame;Mudoho;Fujiseiun
Oshoumi,10,5,10,81,56.61658031088082,58,135,0.6994818652849741,,Shiden;Kazekeno;Shimanoumi;Hatsuyama;Kotoeiho;Mita;Nabatame;Mudoho;Nishikifuji;Mitakeumi
Tsurugisho,7,8,-2,57,39.26424870466321,59,134,0.694300518134715,,Shiden;Oshoumi;Hatsuyama;Mitoryu;Kazekeno;Hakuyozan;Mudoho
Tohakuryu,9,6,6,76,51.84455958549223,60,133,0.689119170984456,,Tsurugisho;Oshoumi;Mitoryu;Nabatame;Daiamami;Mita;Mudoho;Kazekeno;Nishikifuji
